id,brand,name,year,cpu_rank,cpu,ram,disk,is_rtx,gpu,gpu_memory,price,disk_detail,weight,weight_type,battery,battery_life,screen_size,has_camere,keyboard_haslight,keyboard,video_type,thin_type,business_type,game_type,is_apple,description,link,img_src,class
471,msi微星,msi微星勇者 Bravo17 R7,2020,7,AMD Ryzen 7 4800H,16,512GB,0,AMD Radeon RX 5500M,4,7299,SSD固态硬盘>,2.3Kg,heavy,2-3小时，视具体使用环境而定长续航笔记本>,short,17.3,TRUE,1,背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1325/1324489/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/08/06/ChMlWl7HTkaIRcDzAADMS1ZiA_sAAPWugNAWG8AAMxj375.jpg,0
472,华硕,华硕顽石V480QR,0,0,AMD FX-9800,0,No description,0,No description,2,0,0,1.4Kg,medium,视具体使用环境而定长续航笔记本>,0,0,TRUE,0,NO SPECIAL,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1300/1299215/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/05/02/ChMlWl3A8WuIYvWDAACyg83LvXUAANKPwPM-ogAALKb244.jpg,2
473,msi微星,msi微星GF75 10SCXR-031CN,2020,7,Intel 酷睿i7 10750H,8,512GB,0,NVIDIA GeForce GTX 1650,4,5899,SSD固态硬盘>,2.2Kg,heavy,6小时左右，视具体使用环境而定长续航笔记本>,long,17.3,TRUE,1,红色背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1322/1321703/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0E/09/ChMlWV6qjbeIOsmDAADXIKdvrg8AAOvmQOvGNQAANc4859.jpg,0
474,雷神,雷神911 Pro 钛空2代,2020,7,Intel 酷睿i7 10750H,8,512GB,RTX2060,NVIDIA Geforce RTX 2060,6,9179,SSD固态硬盘>,2.05Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,孤岛式全尺寸键盘，三区RGB背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1318/1317615/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/03/03/ChMlWl6GqQqISdzhAACdR82NtgcAAOCIgJIg4UAAJ1f031.jpg,4
475,技嘉,技嘉New Aero15-XB i7,2020,7,Intel 酷睿i7 10875H,16,512GB,RTX2070,NVIDIA GeForce RTX 2070 SUPER,8,19999,傲腾增强型SSD固态硬盘,2Kg,0,8.5小时左右，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,1,背光键盘（RGB Fusion2.0技术，1677万色背光，80键防冲）,0,0,0,1,0,"游戏本,创意设计PC,",http://detail.zol.com.cn/1318/1317789/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/04/09/ChMlWl6L41OIO7pUAAE24KvTSgAAAOHvwChnAAAATb4597.jpg,3
476,惠普,惠普OMEN 15 R7,0,0,AMD Ryzen7 4800H,32,No description,0,NVIDIA GeForce GTX 1660 Ti,6,0,0,0,0,12.5小时，视具体使用环境而定长续航笔记本>,long,15.6,FALSE,0,NO SPECIAL,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1327/1326197/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0E/03/ChMlWl7XN7OIHr5EAACpjM-BdJkAAPt-AEj1l0AAKmk231.jpg,2
477,技嘉,技嘉New Aero15-XB i7,2020,7,Intel 酷睿i7 10875H,16,512GB,RTX2070,NVIDIA GeForce RTX 2070 SUPER,8,19999,傲腾增强型SSD固态硬盘,2Kg,0,8.5小时左右，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,1,背光键盘（RGB Fusion2.0技术，1677万色背光，80键防冲）,0,0,0,1,0,"游戏本,创意设计PC,",http://detail.zol.com.cn/1318/1317789/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/04/09/ChMlWl6L41OIO7pUAAE24KvTSgAAAOHvwChnAAAATb4597.jpg,3
478,机械革命,机械革命Umi Air II,2020,7,Intel 酷睿i7 10750H,16,512GB,0,NVIDIA GeForce GTX 1650 Ti,4,6479,SSD固态硬盘>,1.55Kg,medium,13小时，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,1,背光键盘,1,0,0,0,0,"创意设计PC,影音娱乐本,",http://detail.zol.com.cn/1325/1324871/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/09/0F/ChMlWV7LeKqIYKZdAAD85q8kqjoAAPc-ABU2ysAAPz-122.jpg,0
479,戴尔,壹号本ONEMIX 3,2020,7,Intel 酷睿i7 10510Y,16,512GB,0,Intel UHD Graphics,0,0,SSD固态硬盘>,670g,light,6-8小时，视具体使用环境而定长续航笔记本>,long,8.4,TRUE,1,背光键盘,0,0,0,0,0,0,http://detail.zol.com.cn/1326/1325530/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0C/00/ChMlWV7Qe92IMad0AAB_N7lHjGoAAPlQwAZvCoAAH9P069.jpg,2
480,msi微星,msi微星GF75 Thin,2019,7,Intel 酷睿i7 9750H,8,512GB,0,NVIDIA GeForce GTX 1650,4,0,SSD固态硬盘>,2.2Kg,heavy,7小时左右，视具体使用环境而定长续航笔记本>,long,17.3,TRUE,1,背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1269/1268419/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/09/06/ChMlWVy20UmIGoBDAAEhEHIjCjUAAJfdgIvqlgAASEo316.jpg,2
481,华硕,华硕飞行堡垒8 i7,2020,7,Intel 酷睿i7 10750H,16,512GB,0,NVIDIA GeForce GTX 1660 Ti,6,7599,SSD固态硬盘>,2.3Kg,heavy,2-5小时，视具体使用环境而定长续航笔记本>,short,15.6,TRUE,1,背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1337/1336464/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g6/M00/03/0B/ChMkKV8-JnqIAaTKAAGKGoHZbhcAABOuQEC6gAAAYoy684.jpg,4
482,LG,LG gram 14,2020,5,Intel 酷睿i5 1035G7,8,256GB,0,No description,0,7699,SSD固态硬盘>,999g,light,19.5小时左右，视具体使用环境而定长续航笔记本>,long,0,TRUE,1,全尺寸背光键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1314/1313552/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0B/0B/ChMlWl5gmOaIbPIFAADhKlIa6tQAANkHgNDNuEAAOFC845.jpg,0
483,微软,微软Surface Laptop 3,2019,5,AMD Ryzen 5 3580U,8,128GB,0,AMD Radeon Vega 9,0,9388,SSD固态硬盘>,1.542Kg,medium,11.5小时左右，视具体使用环境而定长续航笔记本>,long,0,TRUE,0,Alcantara键盘,0,1,1,0,0,"商务办公本,轻薄笔记本,",http://detail.zol.com.cn/1296/1295292/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0F/0D/ChMkJl3naLCISr_mAADITGZV5g8AAvkiQOn6CEAAMhk736.jpg,4
484,Alienware,Alienware Area-51m R2,2020,9,Intel 酷睿i9 10900K,32,1TB+1T,RTX2080,NVIDIA GeForce RTX 2080 SUPER,8,0,混合硬盘（2×512GB SSD+5400转HDD）,0,0,视具体使用环境而定长续航笔记本>,0,17.3,TRUE,0,NO SPECIAL,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1323/1322489/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/02/0B/ChMlWl631VKIHmBJAACRx6D5ksgAAPAIwPrwbIAAJHf191.jpg,2
485,炫龙,炫龙KP3-9481S5N,2019,5,Intel 酷睿i5 9400,8,512GB+1TB,0,NVIDIA GeForce GTX 1660Ti,6,0,混合硬盘（SSD+HDD）>,2.9Kg,heavy,2-3小时，视具体使用环境而定长续航笔记本>,short,15.6,TRUE,1,多彩背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1279/1278235/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0A/03/ChMlWVz2S6-IG9WVAAFUp57Pt60AAKidwGlXQ8AAVS_693.jpg,2
486,惠普,惠普战66 G2 15,2019,7,Intel 酷睿i7 8565U,16,512GB,0,NVIDIA Geforce MX250,2,0,Turbo PCIe SSD固态硬盘,2Kg,0,13小时左右，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,0,全尺寸防泼溅巧克力键盘,1,1,1,0,0,"影音娱乐本,商务办公本,轻薄笔记本,",http://detail.zol.com.cn/1266/1265304/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/03/0F/ChMlWlyh0xOIUZ8zAAFAP4wVNKYAAJJygJkoUEAAUBX935.jpg,2
487,惠普,壹号本ONEMIX 3,2019,5,Intel 酷睿i5 10210Y,16,512GB,0,Intel GMA HD（集成于处理器）>,0,6919,SSD固态硬盘>,650g,light,视具体使用环境而定长续航笔记本>,0,8.4,FALSE,1,背光键盘,0,0,0,0,0,0,http://detail.zol.com.cn/1305/1304726/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/02/01/ChMkJl3yD6OIA-qiAAFe4XqjvrEAAvtoQMvltoAAV75917.jpg,0
488,ThinkPad,ThinkPad T495s,0,7,AMD Ryzen 7 4700U,8,512GB,0,No description,0,0,SSD固态硬盘>,1.35Kg,medium,视具体使用环境而定长续航笔记本>,0,0,TRUE,1,背光键盘,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1331/1330575/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0F/02/ChMkJ18D2qaIQ2I3AACxzFQ97ewAAws1AJTaWcAALHk093.jpg,2
489,机械师,机械师战空 F117-FPlus i7,2020,7,Intel 酷睿i7 10875H,32,512GB+2T,RTX2070,NVIDIA GeForce RTX 2070 SUPER,8,14899,混合硬盘（SSD+HDD）>,2.5Kg,heavy,视具体使用环境而定长续航笔记本>,0,17.3,FALSE,1,全尺寸键盘>，背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1318/1317920/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/04/0C/ChMlWV6MMKqIZ4b-AAFNbtKM1NwAAOIUgHWSYsAAU2G193.jpg,3
490,惠普,惠普PROBOOK 450 G6,2019,7,Intel 酷睿i7 8550U,16,512GB+1TB,0,NVIDIA GeForce MX130,2,0,混合硬盘（SSD+HDD）>,2Kg,0,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,0,全尺寸防水键盘,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1274/1273848/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/00/0E/ChMlWlzad9qIHDnYAAEqk9kQCAgAAJ9UQMwPfAAASqr206.jpg,2
491,炫龙,炫龙T3 Pro-581S2N,2019,5,Intel 酷睿i5 9300H,8,256GB+1T,0,NVIDIA GeForce GTX 1650,4,5399,混合硬盘（SSD+HDD）>,2.1Kg,heavy,2-3小时，视具体使用环境而定长续航笔记本>,short,15.6,TRUE,1,背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1269/1268542/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/09/0A/ChMlWly37g6ICmf8AAEGaWidKekAAJgXwDNVzYAAQaB175.jpg,0
492,Acer,Acer ConceptD 7,2019,7,Intel 酷睿i7 9750H,32,1T,RTX2080,NVIDIA GeForce RTX 2080 Max-Q,8,22999,SSD固态硬盘>,2.1Kg,heavy,5-8小时，视具体使用环境而定长续航笔记本>,short,15.6,TRUE,1,背光键盘（琥珀色背光）,0,0,1,0,0,"商务办公本,创意设计PC,",http://detail.zol.com.cn/1270/1269510/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/00/01/ChMlWV0wJwWIYp-kAAEFdHSYWL8AAL52AFusqgAAQWM069.jpg,3
493,联想,联想拯救者 R7000 2020,2020,5,AMD Ryzen 5 4600H,16,512GB,0,NVIDIA GeForce GTX 1650,4,5499,SSD固态硬盘>,2.35Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,0,LEGION TrueStrike原感键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1323/1322032/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/01/05/ChMlWl6z0ZiIWVWzAAEY0posbL0AAO6gQLJOIUAARjq086.jpg,0
494,Terrans,Terrans X711 2080,2019,9,Intel 酷睿i9 9900K,32,2T,RTX2080,NVIDIA GeForce RTX 2080,8,0,混合硬盘（2×512GB SSD+HDD）,4Kg,0,2-3小时，视具体使用环境而定长续航笔记本>,short,17.3,TRUE,1,全尺寸背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1256/1255193/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/08/0B/ChMkJ1xhBzSIJs_gAAEGL67JKewAAu1vgGUZu0AAQZH763.jpg,2
495,联想,联想扬天 威5-14 i5,2019,5,Intel 酷睿i5 7200U,8,1T,0,AMD Radeon 530,2,0,5400转>,1.75Kg,medium,5-8小时，视具体使用环境而定长续航笔记本>,short,0,TRUE,0,防渗漏键盘>,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1322/1321191/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0D/04/ChMlWV6mneWIXfQaAAC-3mrR19cAAOqOACxAAMAAL72491.jpg,2
496,ThinkPad,ThinkPad X1 Nano,0,7,Intel 酷睿i7 1165G7,0,No description,0,No description,0,0,0,0,0,0,short,0,FALSE,0,NO SPECIAL,0,1,1,0,0,"轻薄笔记本,商务办公本,",http://detail.zol.com.cn/1332/1331897/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/02/08/ChMlWl8OsTaIS9qrAACDLK7xGjwAAP_AQLgeL8AAINE038.jpg,2
497,HUAWEI,台电F15,2019,0,Intel 赛扬四核 N4100,8,256GB,0,Intel UHD Graphics 600,0,0,SSD固态硬盘>,1.8Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,全尺寸背光键盘,0,1,0,0,0,"轻薄笔记本,IPS硬屏笔记本,",http://detail.zol.com.cn/1261/1260282/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0B/0A/ChMlWlx_iuWIZso_AAGMEhkBMtIAAIopAMJBfkAAYwq338.jpg,2
498,华硕,华硕ZenBook Duo 14,2020,7,Intel 酷睿i7 10510U,16,256GB/512GB/1T,0,NVIDIA GeForce MX250,2,0,0,1.5Kg,medium,0,short,0,FALSE,0,NO SPECIAL,0,0,0,0,0,NO SPECIAL,http://detail.zol.com.cn/1288/1287897/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/09/0E/ChMlWV1Q9JaIWapIAACh2nQF0vgAAMg7gJjGR8AAKHy447.jpg,2
499,三星,NEC Lavie Vega,2020,0,0,0,No description,0,No description,0,0,0,1.84Kg,heavy,视具体使用环境而定,0,0,TRUE,0,NO SPECIAL,0,0,0,0,0,0,http://detail.zol.com.cn/1308/1307636/param.shtml,//icon.zol-img.com.cn/param20140526/16/36.jpg,2
500,Razer,雷蛇Razer 灵刃17,0,7,Intel 酷睿i7 7700HQ,16,256GB+2T,0,NVIDIA GeForce GTX 1060,6,0,混合硬盘（SSD+HDD）>,3.07Kg,heavy,视具体使用环境而定长续航笔记本>,0,17.3,TRUE,1,背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1228/1227005/param.shtml,https://2a.zol-img.com.cn/product/192_280x210/688/cegNvSvfPViu6.jpg,2
501,联想,联想IdeaPad Slim,2020,7,AMD Ryzen 7 4700U,8,512GB,0,No description,0,0,SSD固态硬盘>,1.4Kg,medium,14小时左右，视具体使用环境而定长续航笔记本>,long,0,FALSE,0,NO SPECIAL,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1313/1312452/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/09/0D/ChMlWV5UkTaIZFwuAACCgr5Bq2wAANc3ADeS3AAAIKa024.jpg,2
502,机械革命,机械革命S2 i5,2020,5,Intel 酷睿i5 10210U,16,512GB,0,NVIDIA GeForce MX350,2,4599,SSD固态硬盘>,1.5Kg,medium,8小时左右，视具体使用环境而定长续航笔记本>,long,0,TRUE,1,背光键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1326/1325297/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0B/01/ChMlWV7OB7-IJReFAAF2gkPOYPEAAPhXwGZrvkAAXaa757.jpg,0
503,华硕,壹号本ONEMIX 1S+,2020,0,Intel 酷睿m3 8100Y,8,256GB,0,Intel HD Graphics?615,0,3999,SSD固态硬盘>,518g,light,6-8小时，视具体使用环境而定长续航笔记本>,long,0,TRUE,1,背光键盘,0,0,0,0,0,0,http://detail.zol.com.cn/1326/1325573/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0C/02/ChMlWV7Ql_6IJVm2AAEsmw2fq9YAAPlngPwSFAAASyz489.jpg,0
504,ROG,ROG 魔霸4运动版 i7,2020,7,Intel 酷睿i7 10875H,16,512GBx,RTX2060,NVIDIA GeForce RTX 2060,6,0,SSD固态硬盘>,2.4Kg,heavy,2-5小时，视具体使用环境而定长续航笔记本>,short,15.6,FALSE,1,巧克力背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1333/1332989/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g6/M00/00/0D/ChMkKV8ZnuqIOxuRAAFayHZn0UoAAADYAMHFloAAVrg999.jpg,2
505,神舟战神,神舟精盾U43S1 奔腾5405U/8GB/512GB/MX250,2019,0,Intel 奔腾双核 5405U,8,512GB,0,NVIDIA GeForce MX250,2,3199,SSD固态硬盘>,1.16Kg,light,10小时左右，视具体使用环境而定长续航笔记本>,long,0,TRUE,1,背光键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1294/1293145/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g1/M09/01/09/ChMljV2AV-uIE76iAADBYZmZlmcAAP0mQLAx8UAAMF5028.jpg,0
506,戴尔,戴尔Vostro 成就 15,2019,0,Intel 赛扬双核 N4000,4,128GB,0,Intel GMA UHD 600,0,0,M.2 PCIe NVMe 固态硬盘,1.97Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,0,全尺寸防泼溅键盘,1,0,0,0,0,"影音娱乐本,校园学生本,",http://detail.zol.com.cn/1256/1255457/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/08/0F/ChMkJlxiRMqINxoaAAC2YdsfzswAAu2mgHade8AALZ5986.jpg,2
507,火影,火影T7 i7,2020,7,Intel 酷睿i7 10750H,8,512GB,RTX2060,NVIDIA GeForce RTX 2060,6,0,SSD固态硬盘>,2.53Kg,heavy,视具体使用环境而定长续航笔记本>,0,17.3,TRUE,1,多彩单区背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1326/1325983/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g3/M02/0B/08/ChMlWF7V7TuIfIQaAAFdtucOGc4AAUnVQMzNtwAAV3O528.jpg,2
508,火影,火影T5 i5,2020,5,Intel 酷睿i5 10300H,8,256GB,0,NVIDIA GeForce GTX 1650,4,0,SSD固态硬盘>,1.96Kg,heavy,具体时间视使用环境而定长续航笔记本>,0,15.6,TRUE,1,全尺寸键盘>，背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1318/1317980/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/04/0D/ChMlWV6MS5-IHVFmAADvjZxiML8AAOIggHgG5MAAO-l131.jpg,2
509,雷神,雷神911Masterbook 2代 i7,2019,7,Intel 酷睿i7 10750H,8,512GB,0,NVIDIA GeForce GTX 1650,4,6599,SSD固态硬盘>,2Kg,0,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,背光键盘,0,0,0,1,0,"游戏本,创意设计PC,",http://detail.zol.com.cn/1320/1319945/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0A/04/ChMlWV6dbMaIHJbNAAEnZ8THiu4AAOeVwJCMnQAASd_131.jpg,0
510,Terrans,Terrans AMD-27X7SH1,2020,7,AMD Ryzen 7 3700X,16,512GB+1TB,RTX2070,NVIDIA GeForce RTX 2070,8,10599,混合硬盘（SSD+HDD）>,3.1Kg,heavy,2-3小时，视具体使用环境而定长续航笔记本>,short,15.6,TRUE,1,多彩背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1320/1319339/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/08/07/ChMlWV6XzIqIQTchAAEJjcGYE_oAAOXIwLkI7sAAQml843.jpg,4
511,msi微星,msi微星PS63 Modern,2019,7,Intel 酷睿i7 8565U,16,512GB,0,NVIDIA GeForce GTX 1050 Max-Q,4,0,SSD固态硬盘>,1.6Kg,medium,16小时左右，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,1,背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1251/1250075/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/04/09/ChMkJlxFmCGIdKMvAADTwPPwoc4AAugZAI9ze8AANPY351.jpg,2
512,机械师,机械师MACHCREATOR-L i5,2020,5,Intel 酷睿i5 10210U,16,512GB,0,NVIDIA GeForce MX350,2,4999,SSD固态硬盘>,1.8Kg,heavy,9小时左右，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,1,背光键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1316/1315693/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0F/00/ChMlWV50P8KIEthsAACuxqbJ8swAANxVgAxS1kAAK7e512.jpg,0
513,华硕,华硕VivoBook S15,2020,5,Intel 酷睿i5 10210U/i7 10510U,0,No description,0,NVIDIA GeForce MX250,2,0,SSD固态硬盘>,0,0,视具体使用环境而定长续航笔记本>,0,15.6,FALSE,0,NO SPECIAL,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1309/1308633/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0A/0B/ChMkJ14X2qWIVpV8AACKsi0e_IcAAwP8wO8FaIAAIrK994.jpg,2
514,惠普,惠普PAVILION 14 破晓版,0,5,Intel 酷睿i5 10210U,8,256GB,0,AMD Radeon 530,2,0,傲腾增强型SSD固态硬盘,1.52Kg,medium,10小时左右，视具体使用环境而定长续航笔记本>,long,0,TRUE,0,全尺寸键盘>,1,1,0,0,0,"轻薄笔记本,影音娱乐本,",http://detail.zol.com.cn/1322/1321147/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0D/03/ChMlWV6mhB-IEvuGAAEIgj3IqaUAAOqDALlto0AAQia187.jpg,2
515,惠普,吾空X5空妖 R7,0,0,AMD Ryzen7 3700X,16,512GB,RTX2060,NVIDIA GeForce RTX 2060 OC,6,0,SSD固态硬盘>,2.7Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1329/1328314/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g3/M04/00/04/ChMlV17q5GqIPIbWAAFD8_wvQLEAAU6dwDQTZMAAUQL258.jpg,2
516,msi微星,msi微星尊爵Prestige15 A10SC-219CN,2019,7,Intel 酷睿i7 10710U,32,1T,0,NVIDIA GeForce GTX 1650 Max-Q,4,13499,SSD固态硬盘>,1.6Kg,medium,16小时左右，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,1,白色背光键盘,0,1,1,0,0,"商务办公本,轻薄笔记本,",http://detail.zol.com.cn/1300/1299704/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/08/01/ChMkJ13Dw0yIY_TAAAEy3r1iFFMAAvFnANXx24AATL2468.jpg,4
517,雷神,雷神911 Air星战3代 i7,2020,7,Intel 酷睿i7 10750H,8,256GB+1T,0,NVIDIA GeForce GTX 1650,4,5659,混合硬盘（SSD+HDD）>,2Kg,0,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,X架构静音背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1327/1326171/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0E/02/ChMlWl7XHL2IMZusAADAqZkKl6wAAPtpAHLzS8AAMDB240.jpg,0
518,三星,麦本本小麦6C plus,2019,0,Intel 奔腾双核 4205U,4,256GB,0,Intel UHD Graphics 610,0,3299,SSD固态硬盘>,2.33Kg,heavy,7小时左右，视具体使用环境而定长续航笔记本>,long,17.3,TRUE,0,全尺寸键盘>,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1293/1292385/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g4/M04/06/0A/ChMlzF15rICIPfQkAADMS9FXJXkAAXo8QHPJ7kAAMxj882.jpg,0
519,戴尔,戴尔Vostro 成就 14,2019,5,Intel 酷睿i5 8265U,4,1T,0,AMD Radeon 520,2,0,5400转>,0,0,视具体使用环境而定长续航笔记本>,0,0,TRUE,0,全尺寸防泼溅键盘,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1256/1255291/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/08/0C/ChMkJ1xhK0mISUZ2AAG40cAqY40AAu13gKKNGcAAbjp408.jpg,2
520,戴尔,戴尔Vostro 成就 14,2019,3,Intel 酷睿i3 7020U,4,1T,0,Intel GMA HD 620,0,0,5400转>,0,0,视具体使用环境而定长续航笔记本>,0,0,TRUE,0,全尺寸防泼溅键盘,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1256/1255443/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/08/0F/ChMkJ1xiQ5WIKORtAACGaQx_vEUAAu2mQH7Fo0AAIaB146.jpg,2
521,联想,联想杜卡迪5 i5,2020,5,Intel 酷睿i5 1035G1,8,1T,0,No description,0,0,0,0,0,0,short,0,FALSE,0,NO SPECIAL,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1309/1308739/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0A/0C/ChMkJl4X8z-IC5cRAADHdh7koHQAAwQMABoixYAAMeO427.jpg,2
522,ThinkPad,ThinkPad ThinkBook,2019,7,Intel 酷睿i7 8565U,16,512GB,0,AMD Radeon 540X,0,0,M.2 NVMe SSD,1.34Kg,medium,0,short,13.3,TRUE,0,Accutype键盘,0,0,0,0,0,NO SPECIAL,http://detail.zol.com.cn/1273/1272845/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0F/0A/ChMlWlzTloWIDiDOAAB2X5M-MCwAAJ4YAE7qhgAAHZ3579.jpg,2
